458: 20.17-21.15	7.0838 , -21.3304 nm	CRITICO
459: 20.17-21.16	7.0838 , -21.3304 nm	CRITICO
460: 20.18-21.15	28.1937 , -0.22056 nm	CRITICO
461: 20.18-21.16	7.92519 , -20.4891 nm	CRITICO
462: 20.18-21.17	9.56579 , -18.8485 nm	CRITICO
463: 20.19-21.16	29.2348 , 0.820569 nm
464: 20.19-21.17	12.4048 , -16.0094 nm	CRITICO
465: 20.19-21.18	16.274 , -12.1402 nm	CRITICO
466: 20.20-21.18	18.2642 , -10.1501 nm	CRITICO
467: 20.20-21.19	20.609 , -7.80527 nm	CRITICO
468: 20.21-21.19	20.609 , -7.80527 nm	CRITICO
469: 20.21-21.20	19.0927 , -9.32153 nm	CRITICO
470: 20.22-21.20	17.1795 , -11.2348 nm	CRITICO
471: 20.22-21.21	17.1795 , -11.2348 nm	CRITICO
472: 20.23-21.21	17.9141 , -10.5001 nm	CRITICO
473: 20.23-21.22	19.839 , -8.57526 nm	CRITICO
474: 20.24-21.22	21.0521 , -7.36217 nm	CRITICO
475: 20.24-21.23	21.1865 , -7.22773 nm	CRITICO
476: 20.25-21.23	18.3635 , -10.0508 nm	CRITICO
477: 20.25-21.24	15.7528 , -12.6615 nm	CRITICO
478: 20.26-21.24	12.213 , -16.2013 nm	CRITICO
479: 20.26-21.25	11.4981 , -16.9162 nm	CRITICO
480: 20.27-21.24	29.2075 , 0.793274 nm
481: 20.27-21.25	9.48544 , -18.9288 nm	CRITICO
482: 20.27-21.26	9.48544 , -18.9288 nm	CRITICO
483: 20.28-21.25	27.7505 , -0.663767 nm	CRITICO
484: 20.28-21.26	11.108 , -17.3063 nm	CRITICO
485: 20.28-21.27	11.7034 , -16.7109 nm	CRITICO
486: 20.29-21.26	27.5167 , -0.897502 nm	CRITICO
487: 20.29-21.27	14.5646 , -13.8496 nm	CRITICO
488: 20.29-21.28	19.9808 , -8.43346 nm	CRITICO
489: 20.30-21.27	29.9851 , 1.57083 nm
490: 20.30-21.28	21.5532 , -6.86101 nm	CRITICO
491: 20.30-21.29	21.424 , -6.99024 nm	CRITICO
492: 20.31-21.28	25.7987 , -2.61556 nm	CRITICO
493: 20.31-21.29	21.424 , -6.99024 nm	CRITICO
494: 20.31-21.30	29.6047 , 1.1904 nm
495: 22.31-23.30	17.5329 , -7.02229 nm	CRITICO
496: 22.31-23.31 INTERSECAO
497: 23.29-24.30	26.8513 , -0.580821 nm	CRITICO
498: 23.30-24.30	26.8513 , -0.580821 nm	CRITICO
499: 23.30-24.31	28.311 , 0.878895 nm
500: 23.31-24.31	28.311 , 0.878895 nm
501: 24.31-25.30	29.18 , 0.742939 nm
502: 24.31-25.31	27.5762 , -0.860888 nm	CRITICO
503: 25.18-26.18	25.597 , 1.80611 nm
504: 25.18-26.19	25.597 , 1.80611 nm
505: 25.19-26.18	25.6835 , 1.89262 nm
506: 25.19-26.19	25.6144 , 1.82352 nm
507: 25.26-26.26	25.2694 , 1.47857 nm
508: 25.26-26.27	25.2694 , 1.47857 nm
509: 25.27-26.26	25.2912 , 1.50033 nm
510: 25.27-26.27	25.2912 , 1.50033 nm
511: 25.28-26.29	25.6189 , 1.828 nm
512: 25.29-26.29	23.8707 , 0.0798408 nm	CRITICO
513: 25.29-26.30	23.8637 , 0.0728728 nm	CRITICO
514: 25.30-26.29	23.871 , 0.0801557 nm	CRITICO
515: 25.30-26.30	23.8637 , 0.0728728 nm	CRITICO
516: 25.30-26.31	25.2907 , 1.49987 nm
517: 25.31-26.30	25.2846 , 1.49375 nm
518: 25.31-26.31	25.2907 , 1.49987 nm
519: 26.30-27.29	21.7661 , -0.0434383 nm	CRITICO
520: 26.30-27.30	21.7661 , -0.0434383 nm	CRITICO
521: 26.31-27.30	23.5009 , 1.69142 nm
522: 28.27-29.28	24.3143 , 1.65446 nm
523: 28.28-29.28	24.3143 , 1.65446 nm
524: 29.8-30.7	13.71 , -7.89817 nm	CRITICO
525: 29.8-30.8	13.71 , -7.89817 nm	CRITICO
526: 29.9-30.7	16.0809 , -5.52726 nm	CRITICO
527: 29.9-30.8	15.7033 , -5.9049 nm	CRITICO
528: 29.13-30.12	5.54727 , -16.0609 nm	CRITICO
529: 29.13-30.13	5.54727 , -16.0609 nm	CRITICO
530: 29.14-30.12	12.9636 , -8.64455 nm	CRITICO
531: 29.14-30.13	9.39137 , -12.2168 nm	CRITICO
532: 29.14-30.14	20.3871 , -1.22113 nm	CRITICO
533: 29.15-30.13	20.4978 , -1.1104 nm	CRITICO
534: 29.15-30.14	20.5147 , -1.09352 nm	CRITICO
535: 30.10-31.11	18.739 , -3.87017 nm	CRITICO
536: 30.10-31.12	24.0246 , 1.41547 nm
537: 30.11-31.11	18.739 , -3.87017 nm	CRITICO
538: 30.11-31.12	23.8075 , 1.19837 nm
539: 30.15-31.16	17.9445 , -4.66461 nm	CRITICO
540: 30.15-31.17	23.2922 , 0.683028 nm
541: 30.16-31.16	17.9445 , -4.66461 nm	CRITICO
542: 30.16-31.17	23.262 , 0.65282 nm
543: 30.20-31.21	9.36689 , -13.2423 nm	CRITICO
544: 30.20-31.22	10.3899 , -12.2193 nm	CRITICO
545: 30.21-31.21	9.36689 , -13.2423 nm	CRITICO
546: 30.21-31.22	10.1097 , -12.4995 nm	CRITICO
547: 30.21-31.23	21.2925 , -1.31666 nm	CRITICO
548: 30.22-31.22	22.5373 , -0.0718174 nm	CRITICO
549: 30.22-31.23	22.1341 , -0.475039 nm	CRITICO
550: 30.29-31.31	16.3752 , -6.23393 nm	CRITICO
551: 30.30-31.31	16.3986 , -6.21055 nm	CRITICO
552: 31.3-32.3	25.8776 , 0.948569 nm
553: 31.3-32.4	26.2872 , 1.35818 nm
554: 31.4-32.3	25.8776 , 0.948569 nm
555: 31.4-32.4	25.967 , 1.03795 nm
556: 31.4-32.5	26.7173 , 1.78827 nm
557: 31.5-32.4	26.292 , 1.36295 nm
558: 31.5-32.5	26.292 , 1.36295 nm
559: 31.6-32.5	26.5243 , 1.5953 nm
560: 31.6-32.6	26.5209 , 1.59187 nm
561: 31.6-32.7	26.921 , 1.99198 nm
562: 31.7-32.6	26.5209 , 1.59187 nm
563: 31.7-32.7	26.4373 , 1.50825 nm
564: 31.7-32.8	26.7485 , 1.81952 nm
565: 31.8-32.7	26.4324 , 1.50341 nm
566: 31.8-32.8	26.4324 , 1.50341 nm
567: 31.9-32.8	26.7899 , 1.86093 nm
568: 31.9-32.9	26.8735 , 1.94455 nm
569: 31.10-32.10	26.8051 , 1.87615 nm
570: 31.11-32.10	26.7601 , 1.83106 nm
571: 31.11-32.11	25.023 , 0.094012 nm	CRITICO
572: 31.11-32.12	25.2849 , 0.355879 nm
573: 31.12-32.11	25.023 , 0.094012 nm	CRITICO
574: 31.12-32.12	25.2177 , 0.288686 nm	CRITICO
575: 31.12-32.13	25.6471 , 0.718132 nm
576: 31.13-32.12	25.5231 , 0.594071 nm
577: 31.13-32.13	25.6169 , 0.687874 nm
578: 31.13-32.14	26.8089 , 1.87989 nm
579: 31.14-32.13	26.7404 , 1.81142 nm
580: 31.14-32.14	26.7874 , 1.85844 nm
581: 31.15-32.15	26.3444 , 1.41539 nm
582: 31.15-32.16	26.4273 , 1.49831 nm
583: 31.16-32.15	26.3273 , 1.39825 nm
584: 31.16-32.16	24.5522 , -0.376785 nm	CRITICO
585: 31.16-32.17	24.6382 , -0.29085 nm	CRITICO
586: 31.17-32.16	24.5522 , -0.376785 nm	CRITICO
587: 31.17-32.17	24.613 , -0.316014 nm	CRITICO
588: 31.17-32.18	25.25 , 0.320958 nm
589: 31.18-32.17	25.1482 , 0.219157 nm	CRITICO
590: 31.18-32.18	25.2088 , 0.279822 nm	CRITICO
591: 31.20-32.20	25.0482 , 0.119195 nm	CRITICO
592: 31.20-32.21	25.3088 , 0.379757 nm
593: 31.21-32.20	25.0482 , 0.119195 nm	CRITICO
594: 31.21-32.21	23.7874 , -1.14156 nm	CRITICO
595: 31.21-32.22	24.0011 , -0.92794 nm	CRITICO
596: 31.22-32.21	23.7874 , -1.14156 nm	CRITICO
597: 31.22-32.22	23.8958 , -1.03324 nm	CRITICO
598: 31.22-32.23	25.302 , 0.372991 nm
599: 31.23-32.22	25.025 , 0.0959868 nm	CRITICO
600: 31.23-32.23	25.1192 , 0.190165 nm	CRITICO
601: 31.23-32.24	25.4544 , 0.52536 nm
602: 31.24-32.23	25.1673 , 0.238291 nm	CRITICO
603: 31.24-32.24	25.2488 , 0.319843 nm
604: 31.24-32.25	26.3148 , 1.3858 nm
605: 31.25-32.24	26.0398 , 1.11084 nm
606: 31.25-32.25	26.103 , 1.17401 nm
607: 31.25-32.26	26.638 , 1.70899 nm
608: 31.26-32.25	26.3805 , 1.45146 nm
609: 31.26-32.26	26.4577 , 1.52868 nm
610: 31.26-32.27	26.7547 , 1.82567 nm
611: 31.27-32.26	26.5292 , 1.60022 nm
612: 31.27-32.27	26.6437 , 1.71472 nm
613: 31.28-32.27	26.7934 , 1.86435 nm
614: 31.28-32.28	26.8699 , 1.94085 nm
615: 31.29-32.29	26.1115 , 1.1825 nm
616: 31.29-32.30	26.1115 , 1.18252 nm
617: 31.30-32.29	26.0332 , 1.1042 nm
618: 31.30-32.30	23.5457 , -1.38328 nm	CRITICO
619: 31.30-32.31	23.5457 , -1.38328 nm	CRITICO
620: 31.31-32.30	23.479 , -1.44998 nm	CRITICO
621: 31.31-32.31	22.411 , -2.51798 nm	CRITICO
622: 32.3-33.3	23.3706 , -4.08976 nm	CRITICO
623: 32.3-33.4	23.2777 , -4.18271 nm	CRITICO
624: 32.4-33.3	24.5152 , -2.94521 nm	CRITICO
625: 32.4-33.4	23.2777 , -4.18271 nm	CRITICO
626: 32.4-33.5	23.4182 , -4.04216 nm	CRITICO
627: 32.5-33.4	25.2035 , -2.25688 nm	CRITICO
628: 32.5-33.5	23.6243 , -3.83609 nm	CRITICO
629: 32.5-33.6	23.6987 , -3.76173 nm	CRITICO
630: 32.6-33.5	25.6152 , -1.8452 nm	CRITICO
631: 32.6-33.6	23.2811 , -4.17925 nm	CRITICO
632: 32.6-33.7	23.2246 , -4.23577 nm	CRITICO
633: 32.7-33.6	25.3687 , -2.09169 nm	CRITICO
634: 32.7-33.7	23.2246 , -4.23577 nm	CRITICO
635: 32.7-33.8	23.234 , -4.22635 nm	CRITICO
636: 32.8-33.7	25.6002 , -1.86015 nm	CRITICO
637: 32.8-33.8	23.3104 , -4.15004 nm	CRITICO
638: 32.8-33.9	23.321 , -4.13943 nm	CRITICO
639: 32.9-33.8	25.7396 , -1.72082 nm	CRITICO
640: 32.9-33.9	23.321 , -4.13943 nm	CRITICO
641: 32.9-33.10	23.3362 , -4.12423 nm	CRITICO
642: 32.10-33.9	25.6906 , -1.76977 nm	CRITICO
643: 32.10-33.10	23.0883 , -4.37205 nm	CRITICO
644: 32.10-33.11	22.8807 , -4.57972 nm	CRITICO
645: 32.11-33.10	25.1307 , -2.32973 nm	CRITICO
646: 32.11-33.11	22.4628 , -4.99762 nm	CRITICO
647: 32.11-33.12	21.7797 , -5.68066 nm	CRITICO
648: 32.12-33.11	24.6592 , -2.80123 nm	CRITICO
649: 32.12-33.12	21.7797 , -5.68066 nm	CRITICO
650: 32.12-33.13	21.7049 , -5.75551 nm	CRITICO
651: 32.13-33.12	24.9653 , -2.49506 nm	CRITICO
652: 32.13-33.13	21.7049 , -5.75551 nm	CRITICO
653: 32.13-33.14	22.1158 , -5.3446 nm	CRITICO
654: 32.14-33.13	25.4726 , -1.98782 nm	CRITICO
655: 32.14-33.14	22.1158 , -5.3446 nm	CRITICO
656: 32.14-33.15	22.3661 , -5.09431 nm	CRITICO
657: 32.15-33.14	25.692 , -1.76843 nm	CRITICO
658: 32.15-33.15	21.4123 , -6.04807 nm	CRITICO
659: 32.15-33.16	21.0643 , -6.39606 nm	CRITICO
660: 32.16-33.15	24.4541 , -3.00634 nm	CRITICO
661: 32.16-33.16	20.3568 , -7.10363 nm	CRITICO
662: 32.16-33.17	20.147 , -7.31336 nm	CRITICO
663: 32.17-33.16	23.7095 , -3.7509 nm	CRITICO
664: 32.17-33.17	20.147 , -7.31336 nm	CRITICO
665: 32.17-33.18	20.9866 , -6.47383 nm	CRITICO
666: 32.18-33.17	24.423 , -3.03742 nm	CRITICO
667: 32.18-33.18	21.1427 , -6.31767 nm	CRITICO
668: 32.18-33.19	22.4238 , -5.03658 nm	CRITICO
669: 32.19-33.18	25.6666 , -1.79376 nm	CRITICO
670: 32.19-33.19	22.1021 , -5.3583 nm	CRITICO
671: 32.19-33.20	22.1021 , -5.3583 nm	CRITICO
672: 32.20-33.19	25.1035 , -2.35691 nm	CRITICO
673: 32.20-33.20	20.4052 , -7.05523 nm	CRITICO
674: 32.20-33.21	19.8678 , -7.59263 nm	CRITICO
675: 32.21-33.20	22.8662 , -4.59423 nm	CRITICO
676: 32.21-33.21	19.1047 , -8.35574 nm	CRITICO
677: 32.21-33.22	19.0054 , -8.45499 nm	CRITICO
678: 32.22-33.21	22.0422 , -5.41818 nm	CRITICO
679: 32.22-33.22	19.0054 , -8.45499 nm	CRITICO
680: 32.22-33.23	19.8292 , -7.63116 nm	CRITICO
681: 32.23-33.22	22.6701 , -4.79033 nm	CRITICO
682: 32.23-33.23	19.8292 , -7.63116 nm	CRITICO
683: 32.23-33.24	21.0217 , -6.43872 nm	CRITICO
684: 32.24-33.23	23.5966 , -3.86375 nm	CRITICO
685: 32.24-33.24	21.0713 , -6.38906 nm	CRITICO
686: 32.24-33.25	22.0508 , -5.40961 nm	CRITICO
687: 32.25-33.24	24.5948 , -2.86559 nm	CRITICO
688: 32.25-33.25	22.0508 , -5.40961 nm	CRITICO
689: 32.25-33.26	22.5302 , -4.93018 nm	CRITICO
690: 32.26-33.25	25.1999 , -2.26054 nm	CRITICO
691: 32.26-33.26	22.5302 , -4.93018 nm	CRITICO
692: 32.26-33.27	22.6589 , -4.80148 nm	CRITICO
693: 32.27-33.26	25.5748 , -1.88556 nm	CRITICO
694: 32.27-33.27	22.6589 , -4.80148 nm	CRITICO
695: 32.27-33.28	22.8759 , -4.58454 nm	CRITICO
696: 32.28-33.27	26.0297 , -1.43067 nm	CRITICO
697: 32.28-33.28	22.8759 , -4.58454 nm	CRITICO
698: 32.28-33.29	22.1782 , -5.28222 nm	CRITICO
699: 32.29-33.28	25.9117 , -1.5487 nm	CRITICO
700: 32.29-33.29	21.5223 , -5.93812 nm	CRITICO
701: 32.29-33.30	21.5223 , -5.93812 nm	CRITICO
702: 32.30-33.29	25.1869 , -2.27353 nm	CRITICO
703: 32.30-33.30	20.0681 , -7.39234 nm	CRITICO
704: 32.30-33.31	20.0681 , -7.39234 nm	CRITICO
705: 32.31-33.30	23.7724 , -3.68801 nm	CRITICO
706: 32.31-33.31	19.2931 , -8.16733 nm	CRITICO
707: 33.24-34.24	28.0207 , 0.377103 nm
708: 33.25-34.24	26.7387 , -0.904885 nm	CRITICO
709: 33.25-34.25	25.9463 , -1.69725 nm	CRITICO
710: 33.26-34.25	25.9463 , -1.69725 nm	CRITICO
711: 33.26-34.26	26.1629 , -1.48071 nm	CRITICO
712: 33.27-34.26	28.5113 , 0.867683 nm
713: 33.31-34.31	17.9574 , -9.68619 nm	CRITICO
714: 34.3-35.3	20.3931 , -4.64698 nm	CRITICO
715: 34.3-35.4	20.5556 , -4.48451 nm	CRITICO
716: 34.4-35.3	20.0568 , -4.98332 nm	CRITICO
717: 34.4-35.4	20.0568 , -4.98332 nm	CRITICO
718: 34.4-35.5	21.024 , -4.01608 nm	CRITICO
719: 34.5-35.4	20.273 , -4.76709 nm	CRITICO
720: 34.5-35.5	20.163 , -4.8771 nm	CRITICO
721: 34.5-35.6	20.8929 , -4.14721 nm	CRITICO
722: 34.6-35.5	20.0257 , -5.01441 nm	CRITICO
723: 34.6-35.6	19.998 , -5.04212 nm	CRITICO
724: 34.6-35.7	20.8315 , -4.2086 nm	CRITICO
725: 34.7-35.6	19.6414 , -5.39873 nm	CRITICO
726: 34.7-35.7	19.6414 , -5.39873 nm	CRITICO
727: 34.7-35.8	20.942 , -4.09814 nm	CRITICO
728: 34.8-35.7	19.1207 , -5.91938 nm	CRITICO
729: 34.8-35.8	19.1207 , -5.91938 nm	CRITICO
730: 34.8-35.9	21.1871 , -3.85302 nm	CRITICO
731: 34.9-35.8	19.3924 , -5.64773 nm	CRITICO
732: 34.9-35.9	18.8909 , -6.14921 nm	CRITICO
733: 34.9-35.10	20.4397 , -4.60039 nm	CRITICO
734: 34.10-35.9	18.8909 , -6.14921 nm	CRITICO
735: 34.10-35.10	19.3872 , -5.65292 nm	CRITICO
736: 34.10-35.11	21.6263 , -3.41377 nm	CRITICO
737: 34.11-35.10	20.2115 , -4.82865 nm	CRITICO
738: 34.11-35.11	20.4899 , -4.55019 nm	CRITICO
739: 34.11-35.12	23.4372 , -1.60287 nm	CRITICO
740: 34.12-35.11	21.819 , -3.22108 nm	CRITICO
741: 34.12-35.12	19.6421 , -5.39802 nm	CRITICO
742: 34.12-35.13	21.3762 , -3.66385 nm	CRITICO
743: 34.13-35.12	19.2093 , -5.83082 nm	CRITICO
744: 34.13-35.13	19.2093 , -5.83082 nm	CRITICO
745: 34.13-35.14	21.2677 , -3.77241 nm	CRITICO
746: 34.14-35.13	19.2806 , -5.75948 nm	CRITICO
747: 34.14-35.14	19.3573 , -5.68284 nm	CRITICO
748: 34.14-35.15	21.9357 , -3.10439 nm	CRITICO
749: 34.15-35.14	19.7488 , -5.29129 nm	CRITICO
750: 34.15-35.15	17.8203 , -7.21979 nm	CRITICO
751: 34.15-35.16	19.8367 , -5.20343 nm	CRITICO
752: 34.16-35.15	17.5327 , -7.50738 nm	CRITICO
753: 34.16-35.16	17.5327 , -7.50738 nm	CRITICO
754: 34.16-35.17	20.8729 , -4.16717 nm	CRITICO
755: 34.17-35.16	18.2759 , -6.76417 nm	CRITICO
756: 34.17-35.17	18.2759 , -6.76417 nm	CRITICO
757: 34.17-35.18	23.0482 , -1.99186 nm	CRITICO
758: 34.18-35.17	20.058 , -4.98207 nm	CRITICO
759: 34.18-35.18	18.3527 , -6.68737 nm	CRITICO
760: 34.18-35.19	20.5271 , -4.51296 nm	CRITICO
761: 34.19-35.18	18.3354 , -6.70468 nm	CRITICO
762: 34.19-35.19	16.9 , -8.14011 nm	CRITICO
763: 34.19-35.20	19.0468 , -5.9933 nm	CRITICO
764: 34.20-35.19	15.8899 , -9.15019 nm	CRITICO
765: 34.20-35.20	15.8899 , -9.15019 nm	CRITICO
766: 34.20-35.21	18.9375 , -6.10259 nm	CRITICO
767: 34.21-35.20	15.4128 , -9.62732 nm	CRITICO
768: 34.21-35.21	15.4128 , -9.62732 nm	CRITICO
769: 34.21-35.22	19.5649 , -5.47515 nm	CRITICO
770: 34.22-35.21	16.3336 , -8.70648 nm	CRITICO
771: 34.22-35.22	16.9273 , -8.11275 nm	CRITICO
772: 34.22-35.23	20.603 , -4.43709 nm	CRITICO
773: 34.23-35.22	17.9127 , -7.12742 nm	CRITICO
774: 34.23-35.23	19.0311 , -6.00896 nm	CRITICO
775: 34.23-35.24	22.2383 , -2.80175 nm	CRITICO
776: 34.24-35.23	20.3226 , -4.71753 nm	CRITICO
777: 34.24-35.24	19.7508 , -5.28934 nm	CRITICO
778: 34.24-35.25	21.5128 , -3.52731 nm	CRITICO
779: 34.25-35.24	19.3091 , -5.731 nm	CRITICO
780: 34.25-35.25	19.3091 , -5.731 nm	CRITICO
781: 34.25-35.26	22.0483 , -2.99184 nm	CRITICO
782: 34.26-35.25	19.7288 , -5.31128 nm	CRITICO
783: 34.26-35.26	19.7288 , -5.31128 nm	CRITICO
784: 34.26-35.27	24.8236 , -0.216545 nm	CRITICO
785: 34.27-35.26	21.994 , -3.04606 nm	CRITICO
786: 34.27-35.27	21.9813 , -3.05875 nm	CRITICO
787: 34.27-35.28	24.8063 , -0.233817 nm	CRITICO
788: 34.28-35.27	21.9813 , -3.05875 nm	CRITICO
789: 34.28-35.28	18.5897 , -6.45042 nm	CRITICO
790: 34.28-35.29	21.2234 , -3.81675 nm	CRITICO
791: 34.29-35.28	18.106 , -6.93413 nm	CRITICO
792: 34.29-35.29	14.7674 , -10.2727 nm	CRITICO
793: 34.29-35.30	18.4541 , -6.58598 nm	CRITICO
794: 34.30-35.29	14.7674 , -10.2727 nm	CRITICO
795: 34.30-35.30	14.7466 , -10.2935 nm	CRITICO
796: 34.30-35.31	17.3165 , -7.72355 nm	CRITICO
797: 34.31-35.30	14.7466 , -10.2935 nm	CRITICO
798: 34.31-35.31	15.6255 , -9.41464 nm	CRITICO
799: 35.20-36.19	21.8497 , -2.86637 nm	CRITICO
800: 35.20-36.20	21.8497 , -2.86637 nm	CRITICO
801: 35.21-36.20	26.6198 , 1.90368 nm
802: 35.29-36.28	25.7316 , 1.01551 nm
803: 35.29-36.29	25.7316 , 1.01551 nm
804: 36.9-37.10	26.6007 , -0.914459 nm	CRITICO
805: 36.9-37.11	25.5118 , -2.00334 nm	CRITICO
806: 36.10-37.10	26.6007 , -0.914459 nm	CRITICO
807: 36.10-37.11	25.5118 , -2.00334 nm	CRITICO
808: 36.21-37.22	21.2045 , -6.31066 nm	CRITICO
809: 36.21-37.23	20.0115 , -7.50363 nm	CRITICO
810: 36.22-37.22	21.2045 , -6.31066 nm	CRITICO
811: 36.22-37.23	20.0115 , -7.50363 nm	CRITICO
812: 36.30-38.30	26.4606 , -1.54036 nm	CRITICO
813: 36.30-38.31	11.9159 , -16.0851 nm	CRITICO
814: 36.30-39.31	17.5702 , -8.43116 nm	CRITICO
815: 36.31-38.31 INTERSECAO
816: 36.31-39.31 INTERSECAO
817: 37.30-38.29	16.8316 , -11.9192 nm	CRITICO
818: 37.30-38.30	14.5016 , -14.2491 nm	CRITICO
819: 37.30-39.29	21.8271 , -4.92396 nm	CRITICO
820: 37.30-39.30	19.4873 , -7.26378 nm	CRITICO
821: 37.31-38.29	25.898 , -2.85275 nm	CRITICO
822: 37.31-38.30 INTERSECAO
823: 37.31-38.31	8.21028 , -20.5405 nm	CRITICO
824: 37.31-39.30 INTERSECAO
825: 37.31-39.31	3.0332 , -23.7179 nm	CRITICO
826: 38.2-39.2	22.054 , -5.18295 nm	CRITICO
827: 38.2-39.3	21.5409 , -5.69602 nm	CRITICO
828: 38.3-39.2	22.0522 , -5.18479 nm	CRITICO
829: 38.3-39.3	4.12476 , -23.1122 nm	CRITICO
830: 38.3-39.4	4.00804 , -23.2289 nm	CRITICO
831: 38.4-39.3	4.18516 , -23.0518 nm	CRITICO
832: 38.4-39.4	4.00804 , -23.2289 nm	CRITICO
833: 38.4-39.5	4.25315 , -22.9838 nm	CRITICO
834: 38.5-39.4	4.32201 , -22.9149 nm	CRITICO
835: 38.5-39.5	4.00239 , -23.2346 nm	CRITICO
836: 38.5-39.6	4.00239 , -23.2346 nm	CRITICO
837: 38.6-39.5	4.01148 , -23.2255 nm	CRITICO
838: 38.6-39.6	4.01148 , -23.2255 nm	CRITICO
839: 38.6-39.7	4.33133 , -22.9056 nm	CRITICO
840: 38.7-39.6	4.16133 , -23.0756 nm	CRITICO
841: 38.7-39.7	4.16133 , -23.0756 nm	CRITICO
842: 38.7-39.8	4.63792 , -22.599 nm	CRITICO
843: 38.8-39.7	4.31688 , -22.9201 nm	CRITICO
844: 38.8-39.8	3.39191 , -23.845 nm	CRITICO
845: 38.8-39.9	3.77975 , -23.4572 nm	CRITICO
846: 38.9-39.8	3.39191 , -23.845 nm	CRITICO
847: 38.9-39.9	3.57055 , -23.6664 nm	CRITICO
848: 38.9-39.10	4.86127 , -22.3757 nm	CRITICO
849: 38.10-39.9	4.60669 , -22.6303 nm	CRITICO
850: 38.10-39.10	4.36256 , -22.8744 nm	CRITICO
851: 38.10-39.11	4.61834 , -22.6186 nm	CRITICO
852: 38.11-39.10	4.21658 , -23.0204 nm	CRITICO
853: 38.11-39.11	4.21658 , -23.0204 nm	CRITICO
854: 38.11-39.12	4.91757 , -22.3194 nm	CRITICO
855: 38.12-39.11	4.41474 , -22.8222 nm	CRITICO
856: 38.12-39.12	4.45047 , -22.7865 nm	CRITICO
857: 38.12-39.13	4.6947 , -22.5423 nm	CRITICO
858: 38.13-39.12	4.45047 , -22.7865 nm	CRITICO
859: 38.13-39.13	4.62208 , -22.6149 nm	CRITICO
860: 38.13-39.14	4.92881 , -22.3081 nm	CRITICO
861: 38.14-39.13	4.65261 , -22.5843 nm	CRITICO
862: 38.14-39.14	3.50061 , -23.7363 nm	CRITICO
863: 38.14-39.15	3.80191 , -23.435 nm	CRITICO
864: 38.15-39.14	3.19007 , -24.0469 nm	CRITICO
865: 38.15-39.15	3.19007 , -24.0469 nm	CRITICO
866: 38.15-39.16	4.59228 , -22.6447 nm	CRITICO
867: 38.16-39.15	4.03492 , -23.202 nm	CRITICO
868: 38.16-39.16	4.03492 , -23.202 nm	CRITICO
869: 38.16-39.17	5.36979 , -21.8672 nm	CRITICO
870: 38.17-39.16	4.8483 , -22.3887 nm	CRITICO
871: 38.17-39.17	4.93478 , -22.3022 nm	CRITICO
872: 38.17-39.18	5.42104 , -21.8159 nm	CRITICO
873: 38.18-39.17	4.93478 , -22.3022 nm	CRITICO
874: 38.18-39.18	2.67756 , -24.5594 nm	CRITICO
875: 38.18-39.19	3.58632 , -23.6506 nm	CRITICO
876: 38.19-39.18	2.67756 , -24.5594 nm	CRITICO
877: 38.19-39.19	2.67957 , -24.5574 nm	CRITICO
878: 38.19-39.20	3.64005 , -23.5969 nm	CRITICO
879: 38.20-39.19	2.19886 , -25.0381 nm	CRITICO
880: 38.20-39.20	2.19886 , -25.0381 nm	CRITICO
881: 38.20-39.21	4.8186 , -22.4184 nm	CRITICO
882: 38.21-39.20	3.62045 , -23.6165 nm	CRITICO
883: 38.21-39.21	3.62045 , -23.6165 nm	CRITICO
884: 38.21-39.22	5.83051 , -21.4064 nm	CRITICO
885: 38.22-39.21	4.99583 , -22.2411 nm	CRITICO
886: 38.22-39.22	5.24639 , -21.9906 nm	CRITICO
887: 38.22-39.23	5.72371 , -21.5132 nm	CRITICO
888: 38.23-39.22	5.24639 , -21.9906 nm	CRITICO
889: 38.23-39.23	3.2888 , -23.9482 nm	CRITICO
890: 38.23-39.24	3.70482 , -23.5321 nm	CRITICO
891: 38.24-39.23	3.2888 , -23.9482 nm	CRITICO
892: 38.24-39.24	3.34823 , -23.8887 nm	CRITICO
893: 38.24-39.25	4.56806 , -22.6689 nm	CRITICO
894: 38.25-39.24	3.78395 , -23.453 nm	CRITICO
895: 38.25-39.25	3.78395 , -23.453 nm	CRITICO
896: 38.25-39.26	4.65116 , -22.5858 nm	CRITICO
897: 38.26-39.25	3.71669 , -23.5203 nm	CRITICO
898: 38.26-39.26	3.71669 , -23.5203 nm	CRITICO
899: 38.26-39.27	5.3722 , -21.8648 nm	CRITICO
900: 38.27-39.26	4.74319 , -22.4938 nm	CRITICO
901: 38.27-39.27	4.87252 , -22.3644 nm	CRITICO
902: 38.27-39.28	6.82613 , -20.4108 nm	CRITICO
903: 38.28-39.27	6.26708 , -20.9699 nm	CRITICO
904: 38.28-39.28	6.82613 , -20.4108 nm	CRITICO
905: 38.28-39.29	7.9439 , -19.2931 nm	CRITICO
906: 38.29-39.28	8.21051 , -19.0264 nm	CRITICO
907: 38.29-39.29	4.62174 , -22.6152 nm	CRITICO
908: 38.29-39.30	4.62174 , -22.6152 nm	CRITICO
909: 38.30-39.29	5.00445 , -22.2325 nm	CRITICO
910: 38.30-39.30	4.93214 , -22.3048 nm	CRITICO
911: 38.30-39.31	5.12575 , -22.1112 nm	CRITICO
912: 38.31-39.30	5.25164 , -21.9853 nm	CRITICO
913: 38.31-39.31	5.25016 , -21.9868 nm	CRITICO
