p		#cnt 0
1544.33 594.027 442
1546.97 672.294 443
1553.41 750.966 444
1559.6 829.987 445
1561.68 909.059 446
1560.46 987.425 447
1559.07 1065.75 448
1559.7 1144.32 449
1561.65 1222.91 450
1562.94 1301.88 451
1564.34 1380.22 452
1568.22 1458.81 453
1574.31 1537.95 454
1577.78 1617.32 455
1575.46 1696.04 456
1571.03 1774.1 457
1569.3 1852.22 458
1571.57 1930.18 459
1585.45 2006.9 460
1601.01 2084.09 461
1620.83 2159.36 462
1651.03 2230.22 463
1675.04 2304.4 464
4.95843 67.1929 0 
4.95843 67.1929 0.138353 
-7.94734 73.1585 0.039229 
-5.99659 75.2787 -0.0614834 
-1.91473 76.9138 -0.0498029 
1.33231 77.9485 -0.036073 
3.63415 78.4955 -0.0250424 
5.29896 78.7139 -0.0181438 
6.54923 78.7328 -0.0147523 
7.62074 78.6808 -0.0115336 
8.28827 78.6192 -0.00526706 
8.48113 78.5714 -0.000106622 
8.401 78.5036 0.00146031 
8.33431 78.42 -2.79124e-05 
8.42356 78.3308 -0.00216673 
8.64866 78.2374 -0.00338939 
8.93831 78.1483 -0.00396441 
9.28592 78.0636 -0.00512489 
9.74956 77.9686 -0.00666948 
10.2996 77.8622 -0.00699274 
10.8083 77.7832 -0.00565381 
11.1913 77.7435 -0.00419552 
11.5052 77.7151 -0.00403083 
11.8499 77.6825 -0.00482052 
12.268 77.6388 -0.00598805 
12.7601 77.522 -0.00675507 
13.2868 77.3934 -0.00703668 
13.8291 77.2335 -0.00750229 
14.3712 76.9911 -0.00784532 
14.9566 76.7998 -0.0079232 
p		#cnt 15
1
30
1600 0 465
1593.33 84.9607 466
1586.67 169.921 467
1577.86 248.631 468
1571.44 326.796 469
1566.73 404.985 470
1562.74 483.138 471
1559.18 561.345 472
1560.78 639.287 473
1566.88 717.343 474
1573.35 795.863 475
1576.98 874.796 476
1575.67 953.929 477
1574.54 1032.4 478
1575.45 1110.69 479
1577.06 1189.1 480
1579.22 1267.52 481
1579.12 1346.45 482
1582.67 1424.68 483
1588.9 1503.1 484
1593.44 1582.11 485
1593.22 1661.35 486
1588.55 1740.23 487
1587.26 1818.02 488
1582.65 1895.85 489
1584.42 1973.25 490
1612.08 2045.12 491
1632.76 2120.3 492
1658.12 2193.37 493
1696.48 2261.46 494
1702.62 2351.58 495
-6.66568 84.9607 0 
-6.66568 84.9607 0.0227272 
-8.8046 78.7099 0.00136572 
-5.97867 78.0281 -0.0557575 
-1.42599 78.0888 -0.0541252 
2.1494 78.3042 -0.0375041 
4.5284 78.4815 -0.0244445 
6.09473 78.5116 -0.0164613 
7.17862 78.4727 -0.0115961 
7.93255 78.441 -0.00745839 
